# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415234329;sdb;160.40;9493.33;36502.13;286.75;0.10;0.62;0.08;1.27
axle;60;1415234329;sda;3.08;1.07;350.67;114.08;0.00;0.02;0.02;0.01
axle;60;1415234389;sdb;430.93;9612.80;13013.73;52.51;1.19;2.77;0.05;1.99
axle;60;1415234389;sda;1.28;0.13;21.73;17.04;0.00;0.05;0.05;0.01
axle;60;1415234449;sdb;1354.88;9455.07;31121.47;29.95;3.28;2.42;0.03;4.14
axle;60;1415234449;sda;1.58;0.00;29.20;18.44;0.00;0.00;0.00;0.00
axle;60;1415234509;sdb;120.18;9501.87;9566.27;158.66;0.03;0.29;0.06;0.76
axle;60;1415234509;sda;1.05;0.00;17.87;17.02;0.00;0.00;0.00;0.00
axle;60;1415234569;sdb;180.63;9497.60;49576.00;327.04;0.14;0.79;0.07;1.26
axle;60;1415234569;sda;1.30;0.00;20.93;16.10;0.00;0.00;0.00;0.00
axle;60;1415234629;sdb;129.13;9437.87;11469.60;161.91;0.03;0.26;0.06;0.79
axle;60;1415234629;sda;1.18;0.00;18.80;15.89;0.00;0.00;0.00;0.00
axle;60;1415234689;sdb;92.90;8113.73;7081.47;163.57;0.02;0.27;0.07;0.69
axle;60;1415234689;sda;1.45;0.00;22.93;15.82;0.00;0.00;0.00;0.00
axle;60;1415234749;sdb;96.22;8294.40;7193.87;160.97;0.02;0.24;0.05;0.51
axle;60;1415234749;sda;1.78;0.00;32.27;18.09;0.00;0.00;0.00;0.00
axle;60;1415234809;sdb;81.43;8021.33;5856.67;170.42;0.02;0.25;0.08;0.67
axle;60;1415234809;sda;11.62;0.00;541.73;46.63;0.00;0.33;0.23;0.27
axle;60;1415234869;sdb;103.23;8627.20;8154.13;162.56;0.02;0.23;0.06;0.60
axle;60;1415234869;sda;1.15;0.00;21.73;18.90;0.00;0.06;0.06;0.01
axle;60;1415234929;sdb;98.85;8136.67;7706.13;160.27;0.02;0.20;0.07;0.66
axle;60;1415234929;sda;1.38;0.00;22.53;16.29;0.00;0.00;0.00;0.00
axle;60;1415234989;sdb;97.27;8494.93;7393.07;163.34;0.03;0.28;0.08;0.78
axle;60;1415234989;sda;1.15;0.00;21.33;18.55;0.00;0.00;0.00;0.00
axle;60;1415235049;sdb;92.57;8251.73;7263.20;167.61;0.02;0.25;0.07;0.67
axle;60;1415235049;sda;4.92;0.00;200.53;40.79;0.00;0.24;0.19;0.09
