# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415234329;4747.20;18426.40;43287.57;0.02;12587.10;0.00;0.00;0.00;0.00
axle;60;1415234389;4806.47;6517.73;22168.92;0.00;4887.98;0.00;0.00;0.00;0.00
axle;60;1415234449;4727.53;15575.33;80649.07;0.00;9417.63;0.00;0.00;0.00;0.00
axle;60;1415234509;4750.93;4792.07;25778.77;0.00;11404.27;0.00;0.00;0.00;0.00
axle;60;1415234569;4746.67;24798.47;44593.25;0.00;5462.75;0.00;0.00;0.00;0.00
axle;60;1415234629;4721.07;5744.20;20147.82;0.00;30538.63;0.00;0.00;0.00;0.00
axle;60;1415234689;4056.87;3552.20;34638.52;0.00;6668.43;0.00;0.00;0.00;0.00
axle;60;1415234749;4147.20;3613.07;39657.45;0.00;10519.75;0.00;0.00;0.00;0.00
axle;60;1415234809;4010.67;3199.20;48382.95;0.00;14334.53;0.00;562.73;493.48;87.69
axle;60;1415234869;4313.60;4087.93;23675.72;0.00;5206.80;0.00;0.00;0.00;0.00
axle;60;1415234929;4068.33;3864.33;57206.85;0.00;7808.20;0.00;0.00;0.00;0.00
axle;60;1415234989;4247.47;3707.20;38820.63;0.00;5145.08;0.00;0.00;0.00;0.00
axle;60;1415235049;4125.87;3731.87;59554.18;0.00;11123.27;0.00;266.82;243.78;91.37
