# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1415233523;0.00;0.00
axle;60;1415233583;0.00;0.00
axle;60;1415233643;0.00;0.00
axle;60;1415233703;0.00;0.00
axle;60;1415233763;0.00;0.00
axle;60;1415233823;0.00;789.03
axle;60;1415233883;0.00;394.75
axle;60;1415233943;0.00;0.00
axle;60;1415234003;0.00;0.00
axle;60;1415234063;0.00;0.00
axle;60;1415234123;0.00;0.00
axle;60;1415234183;0.00;0.00
axle;60;1415234243;0.00;0.00
