# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415233523;4199.27;145418.67;46007.25;0.00;140984.32;0.00;0.00;0.00;0.00
axle;60;1415233583;4344.73;106638.27;60426.48;0.00;30410.42;0.00;0.00;0.00;0.00
axle;60;1415233643;4227.20;100784.67;14987.82;0.00;15678.15;0.00;0.00;0.00;0.00
axle;60;1415233703;4141.87;75708.67;5687.12;0.00;14639.82;0.00;0.00;0.00;0.00
axle;60;1415233763;4284.60;48906.20;5404.62;0.00;14478.42;0.00;0.00;0.00;0.00
axle;60;1415233823;4280.27;57269.40;23818.15;0.00;28549.22;0.00;6561.40;5715.93;87.11
axle;60;1415233883;4014.27;174858.60;9488.30;0.00;16888.43;0.00;3602.73;3182.22;88.33
axle;60;1415233943;4446.87;105659.87;3261.53;0.00;44969.17;0.00;0.00;0.00;0.00
axle;60;1415234003;4498.58;24348.21;3148.96;0.00;4531.51;0.00;0.00;0.00;0.00
axle;60;1415234063;4375.93;16580.47;2960.98;0.00;4513.22;0.00;0.00;0.00;0.00
axle;60;1415234123;4537.00;46815.60;2782.20;0.02;23806.38;0.00;0.00;0.00;0.00
axle;60;1415234183;4384.87;29606.13;3985.55;0.00;17225.37;0.00;0.00;0.00;0.00
axle;60;1415234243;4260.93;28359.67;1163.83;0.00;7307.73;0.00;0.00;0.00;0.00
